,Unnamed: 0,Group Name,Articles,HS Words,isTamil
1248,1248,buwaSL,Buwa ツ,0,True
1249,1249,buwaSL,අපිටත් ඩුබායි වගේ වෙන්න තිබ්බනම් 😪,0,True
1250,1250,buwaSL,It's හෑලි time ✊,0,True
1251,1251,buwaSL,👍,0,True
1252,1252,buwaSL,ආවා අම්මේ 🙁,0,True
1253,1253,buwaSL,Buwa ツ,0,True
1254,1254,buwaSL,අවශ්‍යම් මොහොතේ අගනා ඉනිමක් ❤️,0,True
1255,1255,buwaSL,Buwa ツ,0,True
1256,1256,buwaSL,"හි හි හි විනාඩි 2යි 🥴

චමින්ද

චමින්ද",0,True
1257,1257,buwaSL,මෙහේ පාරක් හදන්න ගියාමත් වැල..ලෙන එවුන් ඩුබායි වල පොටෝ ශෙයා කරනවලු 🤫 එහෙව් පිරිසක් මැද් කරපුවා තමයි මේ.. 😉,0,True
1258,1258,buwaSL,"Buwa ツ

චමින්ද

චමින්ද",0,True
1259,1259,buwaSL,ස්තූතියි සර් 🤩,0,True
1260,1260,buwaSL,😉,0,True
1261,1261,buwaSL,❤️,0,True
1262,1262,buwaSL,Buwa ツ,0,True
1263,1263,buwaSL,"😠

චමින්ද

චමින්ද

A.li otara ❤️",0,True
1264,1264,buwaSL,නෙදකිං බං උඹලා..ඊයා,0,True
1265,1265,buwaSL,Buwa ツ,0,True
1266,1266,buwaSL,🥴,0,True
1267,1267,buwaSL,"Confuse unga bunga 😆

චමින්ද

චමින්ද

😅",0,True
1268,1268,buwaSL,Buwa ツ,0,True
1269,1269,buwaSL,Buwa ツ,0,True
1270,1270,buwaSL,"අම්මපා නැද්ද හා

චමින්ද

චමින්ද

බුල්ශිට්",0,True
1271,1271,buwaSL,Buwa ツ,0,True
1272,1272,buwaSL,Buwa ツ,0,True
1273,1273,buwaSL,"😭😭😭😭😭

Pathum Kerner is with Pathum Kerner.

Pathum Kerner is with Pathum Kerner.

ඛනිජ තෙල් නීතිගත සංස්ථාවේ , ජාතික සේවක සංගමයේ ප්‍රවෘත්ති සාකච්ඡාවට අනුව ශ්‍රී ලංකාව සතුව මේ වන විට ඇත්තේ දින 10ක් හෝ 11ක් පමණ ආවරණය කිරීම සඳහා වන පැට්‍රෝල් හා ඩීසල් පමණකි.

අලුතින් තෙල් තොග ලබාගැනීමට ද මේ වෙන කොට නොහැකි වී ඇත්තේ කලින් තෙල් ආනයනය කල සමාගම් දැනට තෙල් වල හිඟ මුදල් වන ඩොලර් මිලියන 350...",0,True
1274,1274,buwaSL,"Buwa ツ

චමින්ද

චමින්ද",0,True
1275,1275,buwaSL,Buwa ツ,0,True
1276,1276,buwaSL,Buwa ツ,0,True
1277,1277,buwaSL,"වෙලාවට වරුවක් ඉදලා තෙල් ටික ගහගත්තේ

චමින්ද

චමින්ද

😂",0,True
1278,1278,buwaSL,Buwa ツ,0,True
1279,1279,buwaSL,"😭

චමින්ද

චමින්ද",0,True
1280,1280,buwaSL,Buwa ツ,0,True
1281,1281,buwaSL,🇱🇰,0,True
1282,1282,buwaSL,👍,0,True
1283,1283,buwaSL,Buwa ツ,0,True
1284,1284,buwaSL,Buwa ツ,0,True
1285,1285,buwaSL,හපොයි වෙච්චි දෙයක්,0,True
1286,1286,buwaSL,"🏃

චමින්ද

චමින්ද

සහෝදරයා මේ අහන්න",0,True
1287,1287,buwaSL,Buwa ツ,0,True
1288,1288,buwaSL,Buwa ツ,0,True
1289,1289,buwaSL,"😆

@දෙසා",0,True
1290,1290,buwaSL,Buwa ツ,0,True
1291,1291,buwaSL,"ආම්බන්තේ

චමින්ද

චමින්ද",0,True
1292,1292,buwaSL,Buwa ツ,0,True
1293,1293,buwaSL,Buwa ツ,0,True
1294,1294,buwaSL,"මේ මාමා ජීවත් වෙන්නේ කළුතර. හදවතේ ඇතිවුන අසනීප තත්ත්වයක් නිසා මේ මාමාට හදවත් ශල්‍යකර්මයක් කරන්න සිද්ධවෙලා තියෙනවා.

ඇති වු වසන්ගත තත්වය නිසා මේ මාමාගේ රැකියාවත් අහිමි වෙලා තියෙන්නේ. ඉතාම හදිසි තත්ත්වයක් නිසා පුලුවන් තරම් ඉක්මනට සැත්කම කරන්න අවශ්‍යයි කියලා තමයි වෛද්‍යවරු පවසන්නේ.

ඒ සඳහා ලක්ෂ 8ක...",0,True
1295,1295,buwaSL,Buwa ツ,0,True
1296,1296,buwaSL,❤️,0,True
1297,1297,buwaSL,"මූල්‍ය අනුග්‍රහය තුම්හුලස 🔺

චමින්ද

චමින්ද",0,True
1298,1298,buwaSL,"පේජ් එකට ආපු මැසේජ් එකක්.. ගොඩක් අමාරුවෙන් ඉන්නේ.. නිකන් නෙමෙයි සල්ලි ඉල්ලන්නේ, රැකියාවක් හොයලා දෙන්න කියලා තමයි කියන්නේ.. උදවු කරන්න පුලුවන් කෙනෙක් ඉන්නවනම් පිං..🙏",0,True
1299,1299,buwaSL,ඩොලර් බිලියන 15 😍,0,True
1300,1300,buwaSL,"ඇත්ත

Ganesh Krishantha

Ganesh Krishantha

මේ වැවේ රලපනාවට හානිකරමින් jogging path එකක් හදන්න යනවා කියලා සෑහෙන fb එකේ විරෝදතා තියෙනවා දැක්කා..

මට තේරෙන විදයටනම් මම මේ ඉදිකිරීමට කැමති..
ඒ මෙන්න මේ හේතු මත,

මේ path ඒක ඉදිකරනවනම් ඉදිකරන්න ඕන ඔය පාරේ වැව පැත්තෙමයි නැත්නම් ඒක ඉදිකිරීමේ තේරුමක් නෑ..

යට ඉදලා C1 වලින් වගේ fill එකක් ඇවිත් උඩ 350 mm...",0,True
1301,1301,buwaSL,Buwa ツ,0,True
1302,1302,buwaSL,🤔,0,True
1303,1303,buwaSL,Buwa ツ,0,True
1304,1304,buwaSL,Buwa ツ,0,True
1305,1305,buwaSL,🤦,0,True
1306,1306,buwaSL,Buwa ツ,0,True
1307,1307,buwaSL,Buwa ツ is with Asela Dhananjana.,0,True
1308,1308,buwaSL,Buwa ツ,0,True
1309,1309,buwaSL,"😆😆

චමින්ද

චමින්ද

වැරදුනා නේද මහත්තයෝ",0,True
1310,1310,buwaSL,Buwa ツ,0,True
1311,1311,buwaSL,🙏,0,True
1312,1312,buwaSL,"🤔

චමින්ද

චමින්ද

හුරතල් කරනවා වැඩියි",0,True
1313,1313,buwaSL,Buwa ツ,0,True
1314,1314,buwaSL,Buwa ツ,0,True
1315,1315,buwaSL,"🙏

චමින්ද

චමින්ද

👍",0,True
1316,1316,buwaSL,"මගේ රටට දළඳා හිමි සරණයි..!

.
📷 credit goes to respective owner",0,True
1317,1317,buwaSL,"Ali otara 👍

චමින්ද

චමින්ද",0,True
1318,1318,buwaSL,Buwa ツ,0,True
1319,1319,buwaSL,Buwa ツ,0,True
1320,1320,buwaSL,"🤣

චමින්ද

චමින්ද

ජවිපේ දේශපාලනය සරළව",0,True
1321,1321,buwaSL,ස්තූතියි අනුර සර් ❤️🤗,0,True
1322,1322,buwaSL,Buwa ツ,0,True
1323,1323,buwaSL,"🤣🤏

චමින්ද

චමින්ද",0,True
1324,1324,buwaSL,Buwa ツ,0,True
1325,1325,buwaSL,Buwa ツ,0,True
1326,1326,buwaSL,Buwa ツ,0,True
1327,1327,buwaSL,"අනුකම්පා භූමිකම්පා

චමින්ද

චමින්ද",0,True
1328,1328,buwaSL,අනේ සමාවෙන්න සර්..ඊලග පාර සර්ලා කියන විදියට කරන්නම් 😥,0,True
1329,1329,buwaSL,Buwa ツ,0,True
1330,1330,buwaSL,"කපල් ගෝල්ස් 🤗

චමින්ද

චමින්ද

අනුර සගො ජනාධිපති වුන දවසක ❤️",0,True
1331,1331,buwaSL,Buwa ツ,0,True
1332,1332,buwaSL,"ගුරු සටනට ජයග්‍රහණය අත ලගයි!
රජය රට වසා බංකොලොත් වීම ඇරඹුනා පමනි, විප්ලවයට ජය💪🔥",0,True
1333,1333,buwaSL,"Buwa ツ

චමින්ද

චමින්ද",0,True
1334,1334,buwaSL,Buwa ツ,0,True
1335,1335,buwaSL,කෝ එන්න හෑලි ලියන්න 😉,0,True
1336,1336,buwaSL,Buwa ツ,0,True
1337,1337,buwaSL,Buwa ツ,0,True
1338,1338,buwaSL,"❤

චමින්ද

චමින්ද

😭",0,True
1339,1339,buwaSL,"👍❤

චමින්ද

චමින්ද

ලෝ ජබට් අසේල සම්පත් 🙏",0,True
1340,1340,buwaSL,Buwa ツ,0,True
1341,1341,buwaSL,"දත් දොස්තර ❤

Suresh Geeganage is with Dushyantha Irugalbandara and 37 others.

Suresh Geeganage is with Dushyantha Irugalbandara and 37 others.

මයික් Off කියල හිතන් කරන කතා...",0,True
1342,1342,buwaSL,Buwa ツ,0,True
1343,1343,buwaSL,😇,0,True
1344,1344,buwaSL,Buwa ツ,0,True
1345,1345,buwaSL,Buwa ツ,0,True
1346,1346,buwaSL,අරලියගහ මන්දිරේ යටත් කරගත්ත වෙලාවේ 💪,0,True
1347,1347,buwaSL,Buwa ツ,0,True
1348,1348,buwaSL,Buwa ツ,0,True
1349,1349,buwaSL,ත්‍රිපෝෂ පැකට් එකේ ඉන්න එකාද 🤷🤣,0,True
1350,1350,buwaSL,"🤣

United National Party

United National Party

https://
www.facebook.com
/
video.php?v=1713
546302203937&re
fid=13",0,True
1351,1351,buwaSL,Buwa ツ,0,True
1352,1352,buwaSL,Buwa ツ,0,True
1353,1353,buwaSL,"Buwa ツ

චමින්ද

චමින්ද",0,True
1354,1354,buwaSL,හොඳ ලමයි ඔක්කොම බත් ටික කාල 10ට බුදියගන්න ඕන ❤,0,True
1355,1355,buwaSL,"වැඩකට ඇති වැඩක් කරමු.. 🌟
අපේක්ෂා රෝහලේ දු.අ. 0112 850 253
මහරගම අපේක්ෂා රෝහලේ ගිණුම් අංකය 71275069 (BOC MAHARAGAMA)",0,True
1356,1356,buwaSL,නියමයි මචං,0,True
1357,1357,buwaSL,Buwa ツ,0,True
1358,1358,buwaSL,"සපථ කරලත් ඉවරයි 😂

චමින්ද

චමින්ද",0,True
1359,1359,buwaSL,⚠️️📴,0,True
1360,1360,buwaSL,Buwa ツ,0,True
1361,1361,buwaSL,"තොල්පෙති විතරක් පලමු හාදුවෙන් තෙමන්න 👍

චමින්ද

චමින්ද

❤",0,True
1362,1362,buwaSL,"❤

චමින්ද

චමින්ද

කරන්නම දෙයක් නැත්තන්",0,True
1363,1363,buwaSL,Buwa ツ,0,True
1364,1364,buwaSL,Buwa ツ,0,True
1365,1365,buwaSL,තුන් හෙලේ කැලෑ තුල සිංහ පැටව්..නැත උන් රට අතැර ගොසින් ❤,0,True
1366,1366,buwaSL,"😉

චමින්ද

චමින්ද",0,True
1367,1367,buwaSL,සේල්කාරයෝ පොහොසත් නොකර ඉදපල්ලා..,0,True
1368,1368,buwaSL,Buwa ツ,0,True
1369,1369,buwaSL,Buwa ツ,0,True
1370,1370,buwaSL,❤,0,True
1371,1371,buwaSL,Buwa ツ,0,True
1372,1372,buwaSL,Buwa ツ,0,True
1373,1373,buwaSL,"කරන්න පුලුවන් මගුල් ඔක්කොම් කරලා දැන් පැත්තකට වෙලා 😄🙏

චමින්ද

චමින්ද",0,True
1374,1374,buwaSL,Buwa ツ,0,True
1375,1375,buwaSL,Buwa ツ,0,True
1376,1376,buwaSL,🙏,0,True
1377,1377,buwaSL,Buwa ツ,0,True
1378,1378,buwaSL,Buwa ツ,0,True
1379,1379,buwaSL,Need help..!!,0,True
1380,1380,buwaSL,අනේ සාදු 🙏,0,True
1381,1381,buwaSL,"කෝ පාස්කු සිද්දියට අදාල අයට මොකුත් කරන්නේ නෑ කියලා අහපු උන්ට,ඔන්න උබලගේ කැබිනට් ඇමතියා

චමින්ද

චමින්ද",0,True
1382,1382,buwaSL,එකම විසඳුම ❤ සමන්,0,True
1383,1383,buwaSL,"ජෙප්පොයි ,සජබයොයි,යූඇන්ප
ිකාරයොයි අලුත් පරපුරයි එකතු වෙලා ගෙනාපු එකා..😂👍
සොරි ප ඹයා කිව්වට😥🙏",0,True
1384,1384,buwaSL,ශර්ලොක් හෝම්ස් ❤,0,True
1385,1385,buwaSL,"👍

චමින්ද

චමින්ද",0,True
1386,1386,buwaSL,රාජිතගේ ෂුරතලා,0,True
1387,1387,buwaSL,Buwa ツ,0,True
1388,1388,buwaSL,Buwa ツ,0,True
1389,1389,buwaSL,මෙහෙම වෙනකොට දුක නැද්ද අෆ්ෆා 😥,0,True
1390,1390,buwaSL,❤,0,True
1391,1391,buwaSL,Buwa ツ,0,True
1392,1392,buwaSL,Buwa ツ,0,True
1393,1393,buwaSL,Buwa ツ,0,True
1394,1394,buwaSL,🤷,0,True
1395,1395,buwaSL,"Buwa ツ

චමින්ද

චමින්ද",0,True
1396,1396,buwaSL,Buwa ツ,0,True
1397,1397,buwaSL,Buwa ツ,0,True
1398,1398,buwaSL,Buwa ツ,0,True
1399,1399,buwaSL,Buwa ツ,0,True
1400,1400,buwaSL,Buwa ツ,0,True
1401,1401,buwaSL,පුලුවන්නම් ගමේ ඉන්න jvpකාරයව කොන් කරපල්ලා,0,True
1402,1402,buwaSL,"🙏

චමින්ද

චමින්ද",0,True
1403,1403,buwaSL,මේ අනිත් එකා 🤦,0,True
1404,1404,buwaSL,Buwa ツ,0,True
1405,1405,buwaSL,❤,0,True
1406,1406,buwaSL,Buwa ツ,0,True
1407,1407,buwaSL,මොකුත් කියන්න බෑ අහන්නෙ වැස්සටවත් ඉස්කෝලේ ගියාද කියලා 😂🤦,0,True
1408,1408,buwaSL,"🙄

චමින්ද

චමින්ද

ඔක්කොටම තියෙන්නේ පොඩි මා|නසික ආ|භාධයක්..සනීප කරගන්න පුලුවන් වෙයි 👍",0,True
1409,1409,buwaSL,"🤦

චමින්ද

චමින්ද

ශ්‍රේෂ්ඨ දාර්ශනික ස්ටාලින්ගේ පස්සේ ගියපු උන්",0,True
1410,1410,buwaSL,"🤦

චමින්ද

චමින්ද

😥 කියුබාව දෙස බලනු 🤏",0,True
1411,1411,buwaSL,අපි හිටියනම් දවසින් ලංකාවම වැ ක්සීන් කරනවා 😍,0,True
1412,1412,buwaSL,රට වැසියන්ට මීලඟට නායකයෙක් නැති වෙයි කියලා බය හිතුනා 😥,0,True
1413,1413,buwaSL,Buwa ツ,0,True
1414,1414,buwaSL,🙄🤏 ඊයේ,0,True
1415,1415,buwaSL,"❤

චමින්ද

චමින්ද

😄",0,True
1416,1416,buwaSL,Buwa ツ,0,True
1417,1417,buwaSL,"🤏

චමින්ද

චමින්ද

😄🖐️",0,True
1418,1418,TheRealMadaawiya,"නීතිපති දෙපාර්තමේන්තුවේ
අලුත් සෙල්ලමක්.යහපාලන
පරණ සෙල්ලම පටන් ගනී.

නීතිපති දෙපාර්තමේන්තුවේ
නිලධාරීන් නැවත යහපාලන කාලයේදී මෙන් නැවත අත්තනෝමතික ලෙස කටයුතු කරන්නට පටන් ගෙන ඇත.පරණ නඩු නැවත කැදවීමේදී තිබෙන බී වාර්තා වෙනුවට අළුත් බී වාර්තා ඉදිරිපත් කරන ලෙසට පොලිසියට බලපෑම් කරමින් සිටී.නීතිපති...",0,True
1419,1419,TheRealMadaawiya,🙏🙏,0,True
1420,1420,TheRealMadaawiya,😂😂,0,True
1421,1421,TheRealMadaawiya,🙏🙏,0,True
1422,1422,TheRealMadaawiya,😂😂,0,True
1423,1423,ApiSriLankanBro,"සරසවි අභිශේකයේ සිහිනය යථාර්ථයක් යක් කරන්නට ආරම්භයේ සිට උසස් පෙළ විභාගය දක්වාම දරුවන් ලගින්ම සිටිමින් සැබෑම ගුරුවරයකු ලෙස කටයුතු කරන නිසාම,

දිවයිනේ පුමුඛයින් සමගින් කොළඹ, ගම්පහ ප්‍රථමයෝ ද දෙවනියෝ ද තෙවනියෝ ද සමග ශ්‍රී ලංකාවේ ECON & BS සදහා වැඩිම"" A"" සංචිතයට උරුමකම් කියන ආර්ථික විද්‍යා හා ව්‍යාපාර...",0,True
1424,1424,ApiSriLankanBro,💔💔💔,0,True
1425,1425,ApiSriLankanBro,"- 𝗣𝗛𝗬𝗦𝗜𝗖𝗦 𝟮𝟬𝟮𝟰 | 𝗧𝗛𝗘𝗢𝗥𝗬
නව පන්ති ආරම්භය

❝ පසුගිය වසර 02හි නව නිර්දේශයෙන් දිස්ත්‍රික් ප්‍රථමයන් 14ක් ඇතුලු,දිස්ත්‍රික් ප්‍රථමයන් 50කට ආසන්න ප්‍රමාණයක් දායාද කල විශිෂ්ඨතම භෞතික විද්‍යා පාඨමාලාවේ ඔබේ අසුනත් වෙන්කරවාගන්න! ❞

• 𝗦𝗜𝗬𝗢𝗖𝗛𝗘𝗠 - නුගේගොඩ
👉 ජුනි 03 සිකුරාදා | ප.ව 12.00 - 3.00

• 𝗔𝗹𝗹 𝗜𝗦𝗟𝗔𝗡𝗗(Zoom...",0,True
1426,1426,ApiSriLankanBro,😍😍😍,0,True
1427,1427,ApiSriLankanBro,😱😱😱,0,True
1428,1428,SriLankanBlood1,"V for Vendetta බලලා නැති අය බලන්න

Sri Lankan Blood 2.0

Sri Lankan Blood 2.0

Movies කියන්නේ දේශපාලන තක්කඩි ගේම් ඒ වගේම ඩීල් නොතේරෙන ජනතාවට තේරුම් කරවන්න පුලුවන් කොටලා පොවන්න පුලුවන් ජාතියේ ක්‍රමයක්
මිනිස්සුගේ මොලේ හොදන්නේ නැතුව ක්‍රමය වෙනස් කරන්න බෑ
V for Vendetta බලලා නැති අය බලන්න",0,True
1429,1429,SriLankanBlood1,"රනිල් ඩොලර් එක 500 කරන්නේ අධිවේගයෙන්

Sri Lankan Blood 2.0

Sri Lankan Blood 2.0

රනිල් ඩොලර් එක 500 කරන්නේ අධිවේගයෙන්",0,True
1430,1430,SriLankanBlood1,"නිදහස් අධ්‍යාපනයටත් කෙලවලා දැම්මා

Sri Lankan Blood 2.0

Sri Lankan Blood 2.0

ලක්ෂ 69ක් එකතු වෙලා අපේ රටේ බලය කාළකණ්නි පවුලකට දීලා
අන්තිමේදි නිදහස් අධ්‍යාපනයටත් කෙලවලා දැම්මා",0,True
1431,1431,SriLankanBlood1,Sri Lankan Blood-1,0,True
1432,1432,SriLankanBlood1,"අරගලය දේශපාලනිකයි

Brighter Future

Brighter Future

අරගලය දේශපාලනිකයි",0,True
1433,1433,apemedia.lk,ජෙනරාල් ශවේන්ද්‍ර සිල්වා ආරක්ෂක මාණ්ඩලික ප්‍රධානි ධුරයට …,0,True
1434,1434,apemedia.lk,""" පිං ඇති සරසවි වරමක් දෙන්නේ...""
මෙය මහාචාර්ය එදිරිවීර සරච්චන්ද්‍ර විසින් රචිත කෘතියකි. ඇතැමෙක් මෙය ඔහුගේ ජීවිත කතාව කියා කියුවත් පෙරවදනෙහි දී මෙය ඔහුගෙ ජීවිත කතාව නොවන බව ඔහු පවසා ඇත.
මුලින්ම මට සරසවි භූමියක් ස්පර්ශ වන්නේ 87 දී මම 07 පන්තියෙ සිටියදී සත්‍යජිත් රායිගෙ සිනමා උළෙලක් පේරාදෙණිය සරසවියෙ...",0,True
1435,1435,apemedia.lk,මේ 21ට මං විරුද්දයි.. වෙන 21ක් ඕනෑ – සජිත් ප්‍රේමදාස කියයි.,0,True
1436,1436,apearata,උන්ට තාම මිනිස්සුන්ගේ දුක තේරෙන්නේ නෑ..!,0,True
1437,1437,apearata,දුමින්ද සිල්වා රහස් පොලිස් අත් අඩංගුවට..!,0,True
1438,1438,apearata,ඩොලර් 35ට රුසියාව කෙලින්ම දෙන තෙල් නොගනී - දේශපාලඥයෙකුගේ සමාගමකින් රුසියානු තෙල්ම ගනී…!,0,True
1439,1439,apearata,මහ වැසි මැද කුඩ ඉහලාගෙන විභාගය ලියූ සිසුන් ඉන්න පාසල දන්නවනම් කියන්න..!,0,True
1440,1440,sinhalayaone,සිංහලයා,0,True
1441,1441,sinhalayaone,නිධානයක් උඩ ඉදගෙන හිගා+කන මිනිස්සු අපි 💔,0,True
1442,1442,sinhalayaone,සිංහලයා,0,True
1443,1443,sinhalayaone,"මුම්බායි ඉන්දියන්ස්ලා IPL ඉතිහාසයෙ
කරපු ලොකුම මොඩම අත්හැරිම හැබැයි එකෙන් වුනෙ පාන්ඩ්යා වගෙ තවත් ව්ශිෂ්ඨ නායකයෙක් බ්හි වුන එක ❤️🔥

ඒදා මුම්බායි වලින් එලියට ව්සිවුන ඒකා
මෙ පාර IPL ඒකෙ ඉස්සෙල්ලාම Final
යන ට්ම් ඒකෙ නායකයා 💙

Post Editar - Thashila Ranoosh TRK",0,True
1444,1444,SinhalaSangedama,"අනේ ""මාධ්‍ය"" නුඹලා මොනවද පෙන්වන්නේ ❓
කෝ නුඹලගේ සමාජ වගකීම ❓

මේ රටේ මිනිසුන්ට බංකොලොත් රටක ජීවත් වීමේ පුරුද්දක් නෑ.
තාම මිනිස්සු බලන්නේ සුපුරුදු සැප ජීවිතය ගත කරන ක්‍රමය. ඒත් ඒක ලැබෙන්නේ නෑ.
බිමට බහින්න වෙනවා. TV වල මාධ්‍ය මගින් පෙන්වන්නේ ජනතාව දුක් විඳින ආකාරය හා අරගල ජවනිකා පමණයි. ඒක මේ අර්බුධයට...",0,True
1445,1445,SinhalaSangedama,"Guns of Sri Lankan origin are considered far superior to the European guns in the same period - International research findings
https://
dailyftepaper.pr
essreader.com/
daily-ft

In a recently concluded collaborative international provenance research, six Sri Lankan objects from the Rijksmuseum...",0,True
1446,1446,SinhalaSangedama,සිංහල සංගේදම Sinhala Sangedama,0,True
1447,1447,SinhalaRavaya,"#රටට විටින් විට ආපු විකල්ප නැවත නැවතත් රට අගාදයට ගෙන ගියේ ඔව්නට# විකල්පයට විසදුම් නැති නිසා බව පාලනයට ආ විගස පෙන්නුවා, අපි #විසදුමක් සහිතව විකල්පයක් හදමු 💎💎
#සිංහල රාවය පක්ෂය #",0,True
1448,1448,AllSriLankanMuslims,All ceylon Muslims,0,True
1449,1449,AllSriLankanMuslims,තව කොහෙද ඉතින්..?,0,True
1450,1450,AllSriLankanMuslims,All ceylon Muslims,0,True
1451,1451,AllSriLankanMuslims,Sri lanka 🇱🇰 today,0,True
1452,1452,tamilwinnews,"அட்டுலுகம சிறுமி விவகாரம்! சந்தேகநபருக்கு நீதிமன்றம் பிறப்பித்துள்ள உத்தரவு
https://
tamilwin.com/
article/
atulugama-child-
murder-order-is
sued-court-1654
083390",0,True
1453,1453,tamilwinnews,Tamilwin,0,True
1454,1454,tamilwinnews,"மகிந்தவை இந்தியாவிற்கு அழைக்கப்போகும் இந்தியாவின் அரசியல் முக்கியஸ்தர்! வெளிப்படுத்தப்ப
ட்டுள்ள தகவல்

#SriLankaArmy #MahindaRajapaks
a #India

https://
tamilwin.com/
article/
subramanian-swam
y-invites-mahin
da-to-india-165
4082401?fbclid=
IwAR1pxRP3Do2wE
5oMOZ5cIH-tMGKf
FVpaifvja5ajsAs
yiuiWY_m20foA7A
U",0,True
1455,1455,tamilwinnews,"369 பொருட்களை இறக்குமதி செய்ய நிதியமைச்சு அனுமதி

#RanilWickremesi
nghe #SriLankaEconomi
cCrisis

https://
tamilwin.com/
article/
permission-to-im
port-369-items-
1654081785",0,True
1456,1456,MamaSinhalaEiAulda,ඇත්තද මෙය?,0,True
1457,1457,MamaSinhalaEiAulda,මම සිංහල. ඇයි අවුල්ද?,0,True
1458,1458,MamaSinhalaEiAulda,මම සිංහල. ඇයි අවුල්ද?,0,True
1459,1459,MamaSinhalaEiAulda,"මම සිංහල. ඇයි අවුල්ද?

මම සිංහල. ඇයි අවුල්ද?

මම සිංහල. ඇයි අවුල්ද?",0,True
1460,1460,MamaSinhalaEiAulda,මම සිංහල. ඇයි අවුල්ද?,0,True
1461,1461,srilankamuslim,"#Chilaw #malay #mosque

Chilaw Malay Jummah Masjid

Chilaw Malay Jummah Masjid",0,True
1462,1462,srilankamuslim,Sri Lanka Muslims,0,True
1463,1463,srilankamuslim,"http://
www.srilankamusl
ims.org/
sir-alexander-jo
hnston-historic
-letter/",0,True
1464,1464,srilankamuslim,"949 AD Arabic Cufic Inscription Stone Found in Ceylon by Sir Alexander Johnston
http://
www.srilankamusl
ims.org/
cufic-inscriptio
n-ceylon/

#ceylon #srilanka #history #muslims #islam",0,True
1465,1465,srilankamuslim,"http://
www.srilankamusl
ims.org/
ramadan-in-sri-l
anka/

#ramadan #fasting #islam",0,True
1466,1466,sltraditionalmuslims,"ආණ්ඩුව පළවා හැරීමට කරන මහජන අරගලය අස්සේ කැමරා කාචයට හසු වූ සහෝදරත්වය පිරුණු පිංතූර දෙකක් මේ.

පළමු පිංතූරෙට පැහැදිලි කිරීම් ඕන නෑ.

දෙවන පිංතූරෙ නිට්ටඹුව නගර මධ්‍යයේ සඳුදා පැවැති විරෝධතාවයට නෝම්බි උපවාසයේ නියැලී සිටියදීත් සම්බන්ධව් සිටි මුස්ලිම් තරුණයන්ට දිවා යාක්ඣාව කිරීමට ඉඩ සලසා දී බලා සිටින බෞද්ධ...",0,True
1467,1467,sltraditionalmuslims,මිහිතලය රැක ගැනීම උදෙසා ආරම්භ කරන ලද ක්‍රියාන්විතයේ පලමු දිගහැරුම ලෙස ශ්‍රී ලංකාවේ පාරිසරික සහ සංස්කෘතික වශයෙන් වැදගත් භූමියක් වූ සමනල කන්ද පරිශ්‍රයේදී පැවති 'Zero Plastic ශ්‍රී පාද ගමන' ඊයේ දින සාර්ථක අයුරින් නිමාවට පත් විය. රටේ විවිධ පෙදෙස් වලින් පැමිණි 100කට අධික පිරිසක් සමනල කන්ද අඩවිය තරණය...,0,True
1468,1468,sltraditionalmuslims,ඒක නං හොඳ වැඩක් නානා ඇන් තංගච්චි,0,True
1469,1469,sltraditionalmuslims,"හරිතවත් දේශයක හරිත බව සුරැකුමට කල් යැදීම තව දුරටත් නොකර, උස් වූ සුසුමන් එකට බැඳි ප්‍රේමාන්විත බැඳීම් යාකොට ඉදි වූ සුවිසල් පවුර
GO GREEN GENERATION මංගල දිගහැරුම හෙට සවස 8 ට zoom තාක්ෂණය ඔස්සේ ,
"" එක්ව යමු සමනොලගිර පහස⁣ට, රකිමින් එහි හරිත නිදහස "" තේමා කරගත් මේ අඬහැරයට ඔබේ සවිය අපට අවැසිය .

...",0,True
0,0,lellahutanpage,දැං ඉතින් වවාගෙන කාලා පෙරාගෙන බොන්න වෙන්නෙ 😂,0,True
1,1,lellahutanpage,"අදින් විශ්‍රාම යන ජෙනරාල් ශවේන්ද්‍ර සිල්වා මහත්මයා මම දකින්නේ හමුදාවෙන් පිට එලියේ මිනිස්සු එක්ක මාධ්‍ය එක්ක හොඳට වැඩ කරන්න පුලුවන් අතලොස්සක් වූ හමුදා නිලධාරීන්ගෙන් කෙනෙක් විදියට..

යුද්ධය කාලේ ප්‍රධාන ප්‍රහාරක සේනාංක 5ක් වන්නි මානුෂිය මෙහෙයුමට එකතුවුනා. ඒ සේනාංකයක් මෙහෙයවපු ලාබාලම සේනාංකාධිපතිතුම
ා...",0,True
2,2,lellahutanpage,😁😁,0,True
3,3,lellahutanpage,"සබන් තොග පිටින් උස්සං ගියපු මිනිස්සු ඉන්න රටක් මේක

This is a country where there are people who carried soap stocks",0,True
4,4,lellahutanpage,😂😂,0,True
5,5,lellahutanpage,Lella Hutan,0,True
6,6,lellahutanpage,Lella Hutan,0,True
