,text,time
0,💥💥💥💥🔥🔥🔥🔥💥🔥🔥🔥🔥🔥💥💥💥💥💥💥💥🔥🔥🔥🔥💥💥💥💥💥💥🔥🔥🔥🔥🔥💥💥🔥💥🔥🔥🔥🔥💥💥💥💥🔥🔥🔥🔥💥💥💥💥🔥🔥🔥🔥💥💥💥💥🔥🔥🔥🔥🔥💥💥💥💥🔥🔥🔥🔥💥💥💥🔥🔥🔥💥💥🔥🔥🔥💥💥💥🔥🔥🔥💥💥💥🔥🔥💥💥💥💥🔥🔥🔥🔥💥💥🔥🔥🔥💥🔥🔥🔥🔥💥💥🔥🔥💥💥🔥🔥💥,13 days ago
0,"வாழ்க்கை ஒரு பூமராங், நீங்கள் கொடுப்பதை நீங்கள் பெறுவீர்கள். 😆😆",13 days ago
0,இலங்கை முழுதும் நடக்கும் போராட்டம் மக்களுக்கும் மகிந்த அரசின் ஆதரவாளர்களுக்குமல்ல. மக்களுக்கும் மகிந்த அரசின் அரசியல்வாதிகளுக்குமே. அவர்கள் வீடுகளே தீக்கிரையாக்கப்படுகிறது,2 weeks ago
0,அவன் மூஞ்சி செத்தமாதிரியே இருக்கு பாரு  ராஜகக்குஸே,2 weeks ago
0,It is Prabakaran's ghost 👻 👽 😳,2 weeks ago
0,Makkalin panathai thirudi sugam kanda Rajabakse brothers seruppadi paddaalam thiruntha maaddaargal,2 weeks ago
0,Vidiyal,13 days ago
0,😉🤣,13 days ago
0,Evan tan mudala Kada avi,2 weeks ago
0,Eatnaei kalandan amatuvr enda nadula,2 weeks ago
0,அரசன் அன்று கொல்வான். தெய்வம் நின்று kollum.,2 weeks ago
0,🙏வணக்கம்🙏 👬தோழர்களே👫🇱🇰💗💛💐,2 weeks ago
0,🤣🤣🤣 Aiyooo Pavam,2 weeks ago
0,திராவிட எருமைகளுக்கும் இது போல் ஒரு நாள் வர நேரிடும்,2 weeks ago
0,"Sivan sothu kula naasam, eela makkal Sivan sothu...",2 weeks ago (edited)
0,இதுக்கு பேர் தான் கர்மா என்று சொல்வார்கள் ஒவ்வொரு வினைக்கும் ஒரு எதிர் வினை உண்டு,2 weeks ago
0,Saavunga da singala naaigale,2 weeks ago
0,Poda venna...ni innum ma sagala 🤣🤣🤣🤣,12 days ago
0,Yes nuton 3rd vithi 🙌,13 days ago
0,Ye ella sinhalese ah solringa..moolai oh da pesunga..🤦‍♂️,13 days ago
0,😉🥳🥳🥳🥳,13 days ago
0, @dinushkar💙  poda ludaiii,13 days ago
0,Apdi thandaa solllvom,13 days ago
0,"நம் தலைவர் இன்று இருந்து இருந்தால் கொண்டாடிகொண்டு இருப்பாரா..?? அல்லது அனைவரும் நம் மக்கள் என்று போராடி கொண்டு இருப்பார..?? 
நீங்களே சொல்லுங்கள்..",13 days ago
0,தோல்வியே காணாத வரலாற்று நாயகர்,9 days ago
0,கருணாநிதி ஊழல்வாதியான கதை னு  தலைப்பு இருந்திருக்கலாம்.....,1 month ago
0,டேய்ய் திருட்டு ரயிலு.. 🤣,1 month ago
0,கேவலம் திருந்தாத ஜென்மங்கள் இந்த துரோகியை கொண்டாடுகிறது. நீதிக்கட்சியின் அயோக்கியத்தனம் புரிந்தால் திமுக அயோக்கியர்கள் அடையாளம் காணப்படுவார்கள்,2 months ago
0,தமிழ்நாட்டின் சாபக்கேடான இவனுக்கும்(தெலுங்கன் களவாணி தேசத்துரோகி) இவன் குடும்பத்தாருக்கும் இது ஒரு கேடு.,2 months ago
0,துணை முதல்வராக இருந்த போது தமிழ்நாட்டை அமாவாசை ஆக்கிய மு.க.சுடலை முதல்வராகி விடியல் தருகிறதாம் தமிழக கொத்தடிமைகளுக்கு........,2 months ago
0,ஊழல்களின் தந்தை மு.கருணாநிதி என்ற அமாவாசை யிடம் விடியல் தேடும் ஊழல் நரிகள்  தமிழகத்தில் மட்டுமே ........,2 months ago
0,அமாவாசை தமிழ்நாட்டை அமாவாசை ஆக்கிய கதை.,2 months ago
0,"பிராடு செய்து ஆட்சிக்கு வந்த கொள்ளைகாரன், படுபாவி, நாசகாரன்.",3 months ago
